carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
111885039.87067473,125853270.34986618,131168245.94480123,123917467.95150231,114338765.0611222,101524489.15898237,91402051.47054759,104798867.8990596
111884962.68509093,125853279.75464204,131168226.06758676,123917402.5290097,114338793.35295984,101524338.77493201,91402048.84806399,104798900.69114092
111885010.50711063,125853248.97294825,131168254.08996513,123917457.36389644,114338827.16665524,101524351.22578277,91402144.62973185,104798865.43711154
111885127.97979741,125853177.45015804,131168320.37771074,123917473.70512713,114338898.63241911,101524412.75108124,91402063.95327687,104798867.44491304
111885084.33158152,125853226.3592984,131168246.0050591,123917522.35702981,114338803.26161534,101524276.57537453,91402045.86459093,104798885.91876897
111885033.50520301,125853208.61850034,131168267.32449713,123917472.38016571,114338767.63642694,101524316.69107528,91402039.32398015,104798754.60806425
111885155.58925939,125853249.08987977,131168175.9133303,123917475.79658514,114338801.67616867,101524280.32680418,91402089.86196426,104798871.5420541
111885025.74032278,125853120.10098177,131168259.69168445,123917398.41185208,114338818.75500281,101524495.49362047,91402062.93607663,104798851.88030596
111885036.78193453,125853172.25991654,131168137.22097988,123917434.97439528,114338736.27738877,101524367.36132655,91402112.51197772,104798880.89668895
111885111.57916717,125853162.35418461,131168111.95685199,123917484.21379253,114338749.65081502,101524490.27652776,91402120.3701713,104798833.52553302
111884993.41137238,125853151.19549923,131168337.63841914,123917513.85780387,114338769.15818954,101524350.84903906,91402029.03989802,104798858.72025727
111885025.58981918,125853239.15408665,131168106.37166862,123917583.02453908,114338794.04605453,101524457.6631368,91402034.61905153,104798882.29787238
111884977.10730295,125853162.61788611,131168339.83636245,123917503.58981828,114338744.1774539,101524406.81684394,91402017.37403601,104798929.38079642
111885105.63588944,125853162.68231848,131168200.14147405,123917501.3790199,114338819.25739849,101524242.43350087,91402080.71028613,104798897.42144242
111884953.59820445,125853274.78420521,131168292.11625539,123917486.66188063,114338818.78451829,101524426.24293876,91402154.22475153,104798776.91252548
111884986.1386117,125853124.49857384,131168213.44891973,123917540.43105504,114338823.62978242,101524338.32566985,91402121.87107752,104798860.59772184
111885073.08924593,125853184.33369583,131168130.24685375,123917402.2867322,114338847.37597214,101524338.23206075,91401997.91869283,104798812.97943984
111885074.93530266,125853231.9296503,131168205.87491734,123917489.67363632,114338843.51670681,101524458.35949406,91402166.47913368,104798800.01347364
111885112.90914172,125853196.28366938,131168167.44983135,123917473.53422526,114338881.21322536,101524375.90203467,91402060.92990613,104798879.14506523
111885109.67568994,125853185.30660428,131168222.91876602,123917499.78022186,114338782.20559932,101524388.5261082,91402050.4275264,104798842.91515908
111885060.40604423,125853312.66471852,131168227.13033749,123917437.06416623,114338771.51155847,101524456.47023033,91402034.5519384,104798888.23966238
111885048.86740437,125853199.03251153,131168215.3333787,123917474.10758075,114338794.23789304,101524486.40005498,91402094.95327698,104798891.87094209
111885060.81252307,125853215.61617103,131168157.10998194,123917423.15524623,114338860.79425712,101524426.95082654,91402050.78414147,104798868.5991825
111885057.37705861,125853281.8152969,131168229.12721486,123917448.4364196,114338744.60655642,101524309.46627805,91402019.13924883,104798873.77790451
111885037.07530038,125853238.69981475,131168243.55190223,123917474.68497945,114338769.76633316,101524314.9763315,91402063.59444125,104798779.77547185
111885182.29630083,125853182.93549973,131168129.92692055,123917496.68235275,114338708.34104733,101524409.55320373,91402059.33650714,104798812.74311148
111884996.63629253,125853206.11358915,131168233.75951253,123917481.99075401,114338739.48885249,101524391.29924469,91402056.60194626,104798956.35486925
111885091.20525935,125853269.67981127,131168183.20180108,123917439.36553578,114338735.79196599,101524414.6202775,91402059.13146521,104798801.30038129
111885056.9007688,125853260.17208225,131168234.61424445,123917431.99890454,114338723.62018079,101524405.58630314,91402071.55545707,104798899.38740121
111885035.13840392,125853225.42470516,131168205.83251113,123917529.70124464,114338829.09629522,101524449.70978475,91402060.04308337,104798899.63200589
111885034.34907192,125853213.34005183,131168139.99175662,123917508.45445532,114338855.58488658,101524400.68252209,91401990.3015038,104798878.73711164
111885039.51983611,125853221.44703388,131168142.57465513,123917515.10316968,114338814.16370301,101524362.16390026,91402055.5231997,104798919.84123155
111885057.82824853,125853184.47734284,131168189.04221278,123917464.03931946,114338773.388087,101524406.55797002,91402071.20860595,104798823.1506112
111884966.80913217,125853179.82609747,131168270.74738318,123917446.33530396,114338880.63454926,101524381.17237118,91402065.45863809,104798830.05693567
111885055.98755255,125853013.2070093,131168253.50221843,123917488.42042963,114338795.21811184,101524433.69744687,91402023.49713385,104798825.55356555
111885071.52672035,125853155.13951841,131168219.21215306,123917493.29030316,114338833.54503253,101524446.9341061,91401986.27764173,104798855.58199896
111885034.83024667,125853221.10762402,131168155.85781094,123917505.60647133,114338796.38482167,101524390.40271409,91402098.73813908,104798790.14999926
111885040.63385895,125853270.11713815,131168195.48522067,123917441.05941887,114338774.02042334,101524360.21876319,91402127.82092083,104798906.26179427
111885096.17140071,125853210.94148335,131168160.20423633,123917489.16150971,114338846.82921372,101524410.10935938,91402050.51688452,104798859.19779076
111885049.64031047,125853278.04457419,131168206.44594249,123917425.39313103,114338864.58865897,101524385.2321696,91402137.26659068,104798944.37818596
111885016.37226999,125853223.86427388,131168239.05958083,123917491.72183865,114338740.49777743,101524465.1261107,91402077.31760025,104798846.85382079
111885026.60514921,125853226.13364178,131168133.30411424,123917492.6735715,114338752.6816643,101524355.68487322,91402008.75962622,104798954.01839943
111885079.79700086,125853223.3487621,131168208.4551564,123917450.35050392,114338833.03506826,101524332.9893195,91402181.5508145,104798843.48209397
111885151.67172648,125853251.84871614,131168212.7351656,123917460.30956136,114338762.16162747,101524346.57351516,91402085.6941484,104798846.51537685
111885102.80533199,125853231.61293076,131168250.61544304,123917461.70968308,114338844.72862549,101524343.40670837,91402184.63212717,104798861.24366938
111885098.51443146,125853144.5758006,131168269.0861051,123917450.85377513,114338768.31539068,101524455.00510676,91402124.37965485,104798818.37319794
111885085.45611864,125853119.85629456,131168194.10324256,123917473.70088385,114338831.24748506,101524336.4541746,91402212.10237677,104798756.87867142
111885057.64443517,125853167.32482831,131168255.90896021,123917409.96522975,114338832.95392247,101524364.90789327,91402107.00693369,104798780.92478631
111885113.3769509,125853234.87941028,131168202.94593291,123917439.21699205,114338699.73294832,101524370.99705617,91402041.56722423,104798764.17171542
111884999.06434639,125853209.96674089,131168248.79750499,123917514.58540437,114338773.136572,101524484.9259165,91402102.5067324,104798858.2062685
111884995.37478635,125853218.32011634,131168236.60232,123917511.92079557,114338786.62705216,101524381.140217,91402086.20744437,104798924.02546127
111885030.31095973,125853255.10277945,131168202.89592138,123917503.67859495,114338792.82204087,101524320.93499136,91402086.50946191,104798852.98787259
111885017.90584986,125853259.65363988,131168323.88618451,123917432.21044336,114338818.2523123,101524505.24902108,91402079.37222016,104798787.38925871
111885096.86987843,125853164.77913807,131168269.53944497,123917574.05613774,114338780.76636949,101524314.781181,91401973.57443121,104798856.57848178
111885110.7366945,125853184.87801236,131168210.05495948,123917460.13300887,114338814.96225512,101524422.76123936,91401969.05829573,104798883.169291
111884863.22263072,125853148.84981373,131168161.61099032,123917547.61334208,114338820.72534466,101524372.78530966,91402024.94082871,104799000.56031917
111885035.31771117,125853283.56688425,131168270.91189326,123917409.32767178,114338788.0175597,101524413.73824064,91402073.20960501,104798897.57865481
111885128.38781513,125853383.11343856,131168168.48419484,123917522.18794206,114338735.26241514,101524283.57502346,91402019.78078422,104798928.25775357
111885022.02187109,125853190.13856225,131168176.31516637,123917441.21907434,114338798.62704176,101524429.45436637,91402164.12244977,104798898.59029981
111884986.20932333,125853184.56093426,131168245.51993658,123917507.63628276,114338772.01707406,101524361.82943816,91402058.93433642,104798867.19469781
111885022.48631947,125853145.07326642,131168226.70901282,123917467.92713337,114338773.30267553,101524380.78814244,91402046.6498467,104798855.44720903
111885074.44258398,125853238.73685925,131168228.05365753,123917413.13590586,114338771.01862939,101524477.1907494,91402073.97356604,104798817.77833997
111885055.40127747,125853170.25868674,131168158.43755075,123917416.8353573,114338795.44325487,101524367.79675576,91402210.50682914,104798896.5217924
111885071.46610412,125853276.62000346,131168188.97855338,123917488.95546845,114338800.32003629,101524447.18561839,91402107.5011951,104798852.23434076
111885088.839693,125853212.40372252,131168176.53983231,123917472.32360171,114338753.27926663,101524449.2536096,91402028.36067206,104798819.20273581
111885112.41258678,125853249.01219787,131168231.25090909,123917511.0813003,114338767.56083351,101524392.01069331,91402028.01008433,104798893.98047215
111885026.86597292,125853254.75290059,131168284.0542541,123917527.12011757,114338820.24522957,101524365.1241061,91402063.25054875,104798887.16566886
111885137.75809136,125853264.47572812,131168095.07245174,123917448.09462649,114338781.32239519,101524388.15312271,91402134.11078227,104798878.50993769
111885048.5297573,125853257.09232758,131168183.13004857,123917486.44004706,114338712.44595155,101524419.62988865,91402086.2257602,104798895.83377475
111885040.47165115,125853212.62790217,131168226.5833249,123917464.35080604,114338822.04175562,101524398.84989755,91402078.59262401,104798777.94026555
111885029.22922938,125853233.44894679,131168155.73331203,123917560.10857572,114338831.13939391,101524500.83056451,91402061.43580103,104798844.13197996
111885124.0863292,125853199.30203658,131168212.4570193,123917487.60157466,114338815.07805519,101524331.36921416,91402044.57054292,104798905.07663704
111885097.81270741,125853213.18057168,131168134.03574072,123917545.44288203,114338859.35163508,101524428.93943986,91402031.73851722,104798767.32013911
111885023.37327234,125853250.32376926,131168191.28977919,123917599.57867777,114338827.05752666,101524366.31837295,91402179.58843812,104798861.77303238
111885086.82906443,125853188.73364267,131168234.4286818,123917556.34745349,114338851.62199125,101524351.88377327,91402015.35671186,104798827.77543977
111885003.5272707,125853146.35219523,131168231.75767197,123917464.51952524,114338916.3956304,101524389.46397439,91402035.9637578,104798926.4921105
111884972.31787205,125853174.55007356,131168257.89670384,123917552.26532726,114338768.77210656,101524333.81605609,91402084.56786475,104798885.5515446
111885030.86788368,125853225.17515653,131168186.77204417,123917513.74370073,114338782.8483829,101524396.09618555,91401983.72036032,104798787.09539677
111885148.56058556,125853248.64248145,131168259.98313148,123917426.33427235,114338826.28304681,101524393.74780172,91402053.40266736,104798859.6367128
111885046.79583187,125853217.24841823,131168191.71012193,123917485.2679897,114338766.11329855,101524352.29314181,91402118.47132303,104798837.62348232
111885091.32083844,125853242.9747385,131168203.62482892,123917554.90211837,114338791.87460783,101524454.69970623,91402143.77063136,104798845.66488937
111885081.1797418,125853179.2673742,131168248.04769635,123917493.41858895,114338739.84227188,101524421.77689005,91402001.92054951,104798794.82585312
111885041.76754422,125853187.42925064,131168230.5445757,123917463.71597889,114338802.39321335,101524436.54825088,91402152.79067115,104798857.74444158
