carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
108656360.1773817,122803975.13966374,123400040.29903011,126033251.16834965,109135079.6493699,102202897.5121545,95062499.46048775,96181677.21889071
108656349.6694258,122803949.13170758,123399972.62763001,126033370.70918463,109135124.57578768,102202925.85337915,95062425.05110717,96181706.57740189
108656362.60974327,122803915.43230121,123400035.40279873,126033341.03533313,109135025.3261283,102202924.5712179,95062473.73176229,96181719.59359178
108656284.24753873,122803904.55074018,123400071.0254253,126033273.0709249,109134980.76843315,102202934.602817,95062457.34605879,96181689.8381085
108656369.3531048,122804019.46758467,123399979.52266791,126033278.02813974,109135146.1630923,102202839.07826713,95062462.47232589,96181678.44964166
108656294.13460687,122803931.91827329,123400068.67775057,126033363.91986166,109135202.3885971,102202866.57316667,95062429.40493071,96181619.89727405
108656284.90010442,122803900.3292565,123400056.3348849,126033322.04532509,109135196.83902578,102202824.11355096,95062435.89488073,96181692.77211067
108656324.32324274,122803855.2480586,123400091.93628286,126033351.15373453,109135087.67533359,102202828.94757526,95062417.44591625,96181655.23477438
108656270.57143305,122804004.70213577,123400013.56121494,126033291.43459424,109135105.05352165,102202905.80123985,95062459.5430473,96181769.90449004
108656449.19737418,122803927.8201495,123400084.62126411,126033437.65157121,109135022.50936432,102202949.16970165,95062451.49627821,96181632.55295579
108656272.38917144,122803886.49497013,123400137.46784295,126033362.64989936,109134957.02525231,102202859.89743699,95062410.95802422,96181652.33100656
108656386.63108975,122804025.9159351,123399944.87316261,126033372.2219465,109135108.47863954,102202929.97368683,95062433.78335099,96181711.86948983
108656306.79597533,122803900.84508808,123399927.72588989,126033415.93037346,109134984.25205123,102202872.60897262,95062451.64955308,96181704.43928538
108656371.28594178,122803965.89064679,123400006.7724925,126033372.40468575,109135178.6615956,102202847.39553231,95062556.6004775,96181663.39095603
108656265.25319213,122804045.4690633,123400007.93267168,126033332.0015612,109135096.0146269,102202892.96193072,95062414.71059686,96181767.13754454
108656338.47867893,122803956.96049221,123400079.48609291,126033369.86893837,109135147.14463554,102202946.91998589,95062434.42565887,96181657.93908444
108656324.96711358,122803861.17123,123400083.07815345,126033360.89606117,109135132.73277085,102202887.17556666,95062432.14444569,96181650.70625205
108656299.49016374,122803925.31515957,123399987.86937454,126033409.98096731,109135223.47723086,102202920.32804866,95062595.593402,96181655.61094117
108656314.1153568,122803863.72918677,123400096.7477019,126033433.39958328,109135099.50899059,102202915.14990461,95062471.06380203,96181636.74545573
108656343.65838479,122804042.9022957,123400034.79610525,126033236.12662983,109135086.42764704,102202950.17757814,95062520.8455888,96181691.20322317
108656302.33284537,122803937.74343653,123399976.06804363,126033348.48643884,109135079.04029189,102202810.233438,95062474.8508495,96181652.14462623
108656404.45490336,122803849.1956698,123400022.74585627,126033342.61155248,109135109.66201478,102202965.24425337,95062496.14209312,96181693.38922378
108656350.78281675,122803960.48832397,123400115.93300056,126033416.68775918,109135052.62595579,102202866.62590665,95062496.81092049,96181590.52404356
108656386.90485789,122803909.01625155,123400019.10156149,126033331.16337644,109135078.96655086,102202840.19699042,95062498.57288949,96181617.89140105
108656239.60779008,122803937.57170263,123400107.73027423,126033279.30964632,109135115.9087855,102202814.6731521,95062386.6725221,96181718.86634442
108656337.18672977,122804030.0698542,123400028.73207113,126033376.65582779,109135063.27803615,102202937.90004545,95062464.23994146,96181658.65074004
108656290.1739452,122803809.0759394,123400003.29667687,126033345.86859629,109135060.65700538,102202958.00812419,95062535.93033268,96181717.02140418
108656438.98207857,122803926.89728105,123399997.77236317,126033433.46241689,109135084.28374809,102202905.90154065,95062445.7727028,96181726.85494487
108656376.51243591,122804005.04064651,123400011.96459188,126033248.85559434,109135087.73423994,102202921.40820959,95062531.6709303,96181728.97809847
108656319.27069879,122803891.34941496,123400109.86108863,126033368.36181372,109135078.84528968,102202904.87261137,95062463.3991878,96181753.50017883
108656408.74407625,122803982.81413025,123400075.04044275,126033303.06966901,109135055.02669333,102202910.80827403,95062418.43092264,96181646.1813613
108656305.7717938,122803891.2338607,123400019.76447715,126033373.54438682,109135041.13504967,102202878.97571681,95062483.59139933,96181692.13548487
108656289.59733115,122803872.14712879,123400012.89694747,126033316.41368885,109135011.10316226,102202855.60700133,95062498.72910187,96181880.2847029
108656365.70276606,122803950.48664531,123400013.092861,126033329.27182871,109135043.365425,102202844.0230604,95062431.19669767,96181771.33141
108656331.37435521,122803832.37238663,123399969.93480015,126033400.45578837,109135123.83121487,102202938.25953692,95062524.10348745,96181656.82695034
108656384.20645942,122803920.4005591,123399993.44336,126033305.61509492,109135080.94805145,102202876.87335119,95062432.88154449,96181619.78517203
108656294.86472021,122803948.3903438,123399974.3290227,126033364.36001274,109135095.13002703,102202916.68510038,95062414.7846637,96181687.75747418
108656352.7601574,122803920.08511513,123400004.87101413,126033328.1448918,109135129.81103666,102202913.11554115,95062498.19457866,96181674.22050144
108656370.43671696,122803903.2287509,123400022.51363721,126033315.22334027,109135114.11981174,102202920.308608,95062452.95551811,96181733.89737342
108656357.47273561,122803855.49893025,123400119.37683591,126033347.58397086,109135079.27625631,102202851.53603539,95062534.39077683,96181665.87051485
108656288.49461243,122803743.15059881,123400008.61956912,126033308.35751611,109135030.6092302,102202910.21612047,95062458.2593476,96181584.19722085
108656353.04391581,122803958.48893215,123399983.74391387,126033361.86866768,109135081.92781843,102202847.81527841,95062398.71776451,96181714.33960254
108656261.3328819,122803825.68725376,123400121.41135752,126033398.2199815,109135096.23101255,102202966.38212559,95062370.20747499,96181627.03006524
108656250.75666726,122803847.19700882,123400042.25497618,126033328.44708583,109135127.5176666,102202915.86335932,95062425.36636846,96181788.49208908
108656308.42101249,122803897.79296133,123400114.40157609,126033316.20188971,109135000.9163135,102202914.20425455,95062462.17733562,96181652.38751778
108656274.63136728,122803951.02384953,123400043.9934973,126033394.2910687,109135022.92353006,102202926.5776398,95062491.73243985,96181647.11882119
108656292.48387602,122803871.38379094,123399977.91534382,126033365.2318238,109135022.18379362,102202952.42240113,95062356.79923058,96181718.62413685
108656324.79982379,122803803.07656464,123399944.59922338,126033476.37075058,109135021.57688646,102202911.7652895,95062397.58034323,96181655.68360047
108656357.75641125,122803982.39498413,123400075.73880215,126033357.39045401,109135064.1590236,102202869.61519526,95062472.37634718,96181583.55252226
108656353.45000918,122803829.85564405,123400109.2659495,126033353.58639741,109135174.70429221,102202871.25168967,95062524.24838433,96181673.1207986
108656365.90264064,122803984.77716987,123400021.42191823,126033343.56035599,109135084.78202567,102202777.15446675,95062470.20758286,96181822.6764135
108656289.39142245,122803872.93884633,123400064.31914502,126033354.65931143,109135105.83075458,102202951.42514834,95062452.43494946,96181607.75324371
108656335.20469092,122803909.62403938,123399949.53174901,126033353.30638492,109135119.57656135,102202945.07617065,95062536.31903218,96181730.54211819
108656307.30110995,122803921.868791,123400033.46906225,126033397.46618731,109135129.15734668,102202863.48480918,95062486.47663611,96181667.9130596
108656397.74281055,122803894.07527784,123399940.59583205,126033362.97255532,109135040.76859169,102202850.35177788,95062420.86784823,96181795.58984606
108656312.20382883,122803933.58068168,123400046.81535268,126033230.15057243,109135082.38538358,102202869.1727608,95062548.78348319,96181618.26229759
108656234.8864597,122803944.16629112,123400027.68646383,126033293.20983578,109135119.67766026,102202844.88448535,95062442.90768932,96181694.99169724
108656355.8626014,122803857.66319391,123400006.44772907,126033330.53468153,109135094.32963203,102202885.81620117,95062401.9259253,96181696.33649868
108656330.06065932,122803886.19884326,123400067.42866883,126033426.31066243,109135141.09715453,102202844.88309391,95062505.62804678,96181794.68918806
108656455.88458025,122803913.91567317,123400006.29261799,126033376.04614435,109135013.5075892,102202945.13043533,95062483.28377764,96181688.43271957
108656300.4967565,122803991.81896527,123400044.9333183,126033336.21763878,109135117.68253553,102202871.26643838,95062499.99989775,96181693.3157878
108656304.80207439,122803923.76361088,123400010.95005754,126033305.17530815,109135105.2484033,102202849.29547817,95062469.45661516,96181750.31802908
108656345.18450974,122803933.91775723,123400038.54866147,126033292.5664993,109135108.59413277,102202889.89044826,95062456.56278986,96181702.65859255
108656290.62367879,122803899.65476193,123399969.95777443,126033374.35914096,109135028.56430608,102202858.19037496,95062478.8531183,96181693.84076111
108656388.87627354,122803959.13571326,123400033.5153392,126033362.76627761,109135076.08547656,102202829.54079618,95062493.138214,96181757.8354637
108656287.75522277,122803908.15848352,123400061.11429617,126033426.84264857,109135098.98189813,102202908.9668284,95062409.33312054,96181668.69443615
108656258.10184361,122804009.64298636,123399969.19440386,126033223.11342248,109135080.84951638,102202838.377396,95062468.9977459,96181611.15368055
108656216.28283502,122803866.5685769,123400004.68263759,126033249.10530542,109135118.53883043,102202855.9614748,95062548.74964133,96181732.92500938
108656307.09254658,122803903.71242915,123399990.53933102,126033221.59882529,109135032.33260867,102202828.2886002,95062365.22706217,96181634.5027962
108656231.23835775,122803906.55496082,123399976.7200966,126033411.58586477,109135080.15759541,102202867.37844479,95062494.26456659,96181597.53522626
108656482.27681716,122803930.15168075,123400103.59486414,126033357.53263792,109135083.63671504,102202915.99663977,95062518.5692451,96181749.53363241
108656332.35456951,122803922.04874833,123400026.93729807,126033389.32501031,109135021.1477233,102202774.10472544,95062532.49089052,96181748.77957685
108656254.16398282,122803993.18040381,123399970.2487557,126033333.2476168,109135055.32521453,102202838.37186444,95062460.81126972,96181656.91674565
108656317.7580428,122803959.8916637,123399957.5069438,126033406.97370408,109135161.33980246,102202854.9645317,95062458.23229769,96181737.59197074
108656385.78626643,122803915.45237398,123400037.78708313,126033302.5113431,109135136.830584,102202966.0778888,95062445.36770679,96181668.33282939
108656268.5071265,122803972.2924482,123400055.40695424,126033370.21023299,109135107.97048923,102202864.83132732,95062479.86356099,96181724.39027315
108656352.5824078,122803909.41244237,123399970.95836505,126033296.65650827,109135086.61898245,102202783.1505697,95062420.30585349,96181695.8093148
108656332.2596164,122803900.36783914,123400049.14650837,126033352.13155805,109135098.71660239,102202854.3364341,95062457.04158908,96181540.13605507
108656218.32968488,122804075.05021945,123399991.12147662,126033355.9508867,109135094.7895336,102202845.67682892,95062497.16232549,96181727.04966682
108656347.51419552,122803965.66197793,123400108.86890703,126033276.76659684,109135129.60780223,102202949.22391412,95062448.09739001,96181578.1491525
108656292.22341463,122803822.76972373,123400067.60980111,126033345.94190627,109135069.59791677,102202980.00795308,95062389.58082451,96181618.7245847
108656315.79239841,122803860.19644946,123400035.3437811,126033335.05684656,109134968.79424256,102202922.39056325,95062449.2183251,96181738.26941547
108656335.43982115,122803918.42449264,123399978.63597502,126033422.47847763,109135034.1006628,102202868.36126779,95062462.70825131,96181678.48293649
108656407.07209828,122803886.36161503,123400121.24753417,126033344.95857063,109135135.72108984,102202827.73910384,95062456.92892611,96181689.03749864
108656256.18001835,122803906.29686375,123400057.57687646,126033321.67207986,109135138.59738074,102202865.14559233,95062546.9155575,96181667.08443862
